document_id,title,extraction_type,extracted_value,confidence,tags,created_at
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,FOUNDATION_FINDING,Trust is fundamental to effective human relationships and teamwork.,0.85,WE_PROJECTS|FOUNDATION|gpt5,2025-08-13T16:33:42.109Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,FOUNDATION_FINDING,"Breakdowns in trust can lead to increased risks, relationship breakdowns, or diminished team performance.",0.85,WE_PROJECTS|FOUNDATION|gpt5,2025-08-13T16:33:42.110Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,FOUNDATION_FINDING,"Four components of trust are sincerity, reliability, capability, and care.",0.85,WE_PROJECTS|FOUNDATION|gpt5,2025-08-13T16:33:42.110Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,FOUNDATION_CONCEPT,Trust assessment,0.9,WE_PROJECTS|FOUNDATION|concept|gpt5,2025-08-13T16:33:42.111Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,FOUNDATION_CONCEPT,Components of trust,0.9,WE_PROJECTS|FOUNDATION|concept|gpt5,2025-08-13T16:33:42.111Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,FOUNDATION_CONCEPT,Blind spots impacting trust,0.9,WE_PROJECTS|FOUNDATION|concept|gpt5,2025-08-13T16:33:42.112Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,FOUNDATION_CONCEPT,Trust as the foundation of teamwork,0.9,WE_PROJECTS|FOUNDATION|concept|gpt5,2025-08-13T16:33:42.112Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,STRATEGIC_FINDING,Trust is a critical and foundational element for effective teamwork and human relationships.,0.85,WE_PROJECTS|STRATEGIC|gpt5,2025-08-13T16:33:47.414Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,STRATEGIC_FINDING,"Trust can be broken or diminished by blind spots in behavior, such as inconsistency or miscommunication, which reduce possibilities and increase risks.",0.85,WE_PROJECTS|STRATEGIC|gpt5,2025-08-13T16:33:47.415Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,STRATEGIC_CONCEPT,Trust assessment,0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:33:47.416Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,STRATEGIC_FINDING,"The four essential components of trust are sincerity, reliability, capability, and care, each contributing uniquely to building and sustaining trust.",0.85,WE_PROJECTS|STRATEGIC|gpt5,2025-08-13T16:33:47.416Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,STRATEGIC_CONCEPT,"Four components of trust: sincerity, reliability, capability, care",0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:33:47.417Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,STRATEGIC_CONCEPT,Behavioral blind spots impacting trust,0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:33:47.417Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,STRATEGIC_CONCEPT,Trust as foundation for team performance and relationship quality,0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:33:47.418Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,IMPLEMENTATION_FINDING,"Trust is positioned as the foundational factor influencing effective teamwork, decision-making, and the ability to act in uncertain environments.",0.85,WE_PROJECTS|IMPLEMENTATION|gpt5,2025-08-13T16:33:53.175Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,IMPLEMENTATION_FINDING,"The document defines trust through four interdependent components—sincerity, reliability, capability, and care—each requiring ongoing attention and alignment among team members.",0.85,WE_PROJECTS|IMPLEMENTATION|gpt5,2025-08-13T16:33:53.176Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,IMPLEMENTATION_FINDING,"Common behavioral blind spots (e.g., tardiness, misaligned standards, miscommunication) are identified as root causes of broken or eroded trust, directly impacting team performance and collaboration.",0.85,WE_PROJECTS|IMPLEMENTATION|gpt5,2025-08-13T16:33:53.176Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,IMPLEMENTATION_CONCEPT,Trust assessment and management,0.9,WE_PROJECTS|IMPLEMENTATION|concept|gpt5,2025-08-13T16:33:53.177Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,IMPLEMENTATION_CONCEPT,"Four-component trust model (sincerity, reliability, capability, care)",0.9,WE_PROJECTS|IMPLEMENTATION|concept|gpt5,2025-08-13T16:33:53.177Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,IMPLEMENTATION_CONCEPT,Behavioral blind spots,0.9,WE_PROJECTS|IMPLEMENTATION|concept|gpt5,2025-08-13T16:33:53.178Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,IMPLEMENTATION_CONCEPT,Team performance dependency on trust,0.9,WE_PROJECTS|IMPLEMENTATION|concept|gpt5,2025-08-13T16:33:53.179Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,EVOLUTION_FINDING,"Trust serves as the foundational pillar for navigating uncertainty and enhancing team collaboration, directly influencing decision-making and operational effectiveness.",0.85,WE_PROJECTS|EVOLUTION|gpt5,2025-08-13T16:34:07.580Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,EVOLUTION_FINDING,"The document delineates trust into four critical components—sincerity, reliability, capability, and care—highlighting the necessity for these elements to be harmonized among individuals and within teams.",0.85,WE_PROJECTS|EVOLUTION|gpt5,2025-08-13T16:34:07.582Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,EVOLUTION_FINDING,"Blind spots in behavior, such as inconsistency and miscommunication, are identified as significant disruptors of trust, necessitating proactive awareness and corrective action to maintain team cohesion and performance.",0.85,WE_PROJECTS|EVOLUTION|gpt5,2025-08-13T16:34:07.584Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,EVOLUTION_CONCEPT,Trust as a foundational element,0.9,WE_PROJECTS|EVOLUTION|concept|gpt5,2025-08-13T16:34:07.585Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,EVOLUTION_CONCEPT,Four-component trust model,0.9,WE_PROJECTS|EVOLUTION|concept|gpt5,2025-08-13T16:34:07.587Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,EVOLUTION_CONCEPT,Behavioral blind spots and trust erosion,0.9,WE_PROJECTS|EVOLUTION|concept|gpt5,2025-08-13T16:34:07.588Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,EVOLUTION_CONCEPT,Team performance linked to trust,0.9,WE_PROJECTS|EVOLUTION|concept|gpt5,2025-08-13T16:34:07.589Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,FOUNDATION_FINDING,"Global business environment is increasingly unstable, requiring new leadership and organizational approaches.",0.85,WE_PROJECTS|FOUNDATION|gpt5,2025-08-13T16:34:20.908Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,FOUNDATION_FINDING,"High performance culture depends on leadership capabilities that foster trust, open communication, and adaptability.",0.85,WE_PROJECTS|FOUNDATION|gpt5,2025-08-13T16:34:20.909Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,FOUNDATION_FINDING,"Effective team formation and leadership are critical in dynamic, geographically dispersed, and temporary team structures.",0.85,WE_PROJECTS|FOUNDATION|gpt5,2025-08-13T16:34:20.910Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,FOUNDATION_CONCEPT,High performance culture,0.9,WE_PROJECTS|FOUNDATION|concept|gpt5,2025-08-13T16:34:20.911Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,FOUNDATION_CONCEPT,Leadership as a cultural attribute,0.9,WE_PROJECTS|FOUNDATION|concept|gpt5,2025-08-13T16:34:20.912Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,FOUNDATION_CONCEPT,Team formation and trust,0.9,WE_PROJECTS|FOUNDATION|concept|gpt5,2025-08-13T16:34:20.912Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,FOUNDATION_CONCEPT,Organizational adaptability,0.9,WE_PROJECTS|FOUNDATION|concept|gpt5,2025-08-13T16:34:20.914Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,FOUNDATION_CONCEPT,Cultural capabilities,0.9,WE_PROJECTS|FOUNDATION|concept|gpt5,2025-08-13T16:34:20.915Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,STRATEGIC_FINDING,"Leadership effectiveness is deeply tied to the culture of an organization, specifically to open communication, trust, and collective accountability.",0.85,WE_PROJECTS|STRATEGIC|gpt5,2025-08-13T16:34:28.922Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,STRATEGIC_FINDING,"High performance teams require rapid formation, high trust, and adaptability, supported by leadership that cultivates enabling cultural conditions.",0.85,WE_PROJECTS|STRATEGIC|gpt5,2025-08-13T16:34:28.924Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,STRATEGIC_FINDING,Traditional leadership models focusing on individual leaders are insufficient; leadership must be understood and developed as a community and cultural attribute.,0.85,WE_PROJECTS|STRATEGIC|gpt5,2025-08-13T16:34:28.925Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,STRATEGIC_CONCEPT,Leadership as a cultural attribute,0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:34:28.926Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,STRATEGIC_CONCEPT,High performance culture,0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:34:28.928Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,STRATEGIC_CONCEPT,Trust and open communication,0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:34:28.929Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,STRATEGIC_CONCEPT,Rapid team formation,0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:34:28.930Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,STRATEGIC_CONCEPT,Organizational adaptability,0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:34:28.931Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,STRATEGIC_CONCEPT,Distributed leadership,0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:34:28.932Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,STRATEGIC_CONCEPT,Team dynamics in volatile environments,0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:34:28.933Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,IMPLEMENTATION_FINDING,"Sustainable high performance in organizations is increasingly dependent on a cultural shift toward adaptability, trust, and distributed leadership, rather than rigid hierarchies or individual leadership traits.",0.85,WE_PROJECTS|IMPLEMENTATION|gpt5,2025-08-13T16:34:40.587Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,IMPLEMENTATION_FINDING,"Rapid formation and effective functioning of teams in dynamic, uncertain environments require systemic support for open communication, psychological safety, and shared accountability.",0.85,WE_PROJECTS|IMPLEMENTATION|gpt5,2025-08-13T16:34:40.589Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,IMPLEMENTATION_FINDING,"Traditional organizational models and leadership approaches are insufficient for present-day volatility; leadership must be cultivated as a collective property of the organization's culture, with explicit attention to the underlying behavioral and relational standards.",0.85,WE_PROJECTS|IMPLEMENTATION|gpt5,2025-08-13T16:34:40.590Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,IMPLEMENTATION_CONCEPT,Leadership as a cultural attribute,0.9,WE_PROJECTS|IMPLEMENTATION|concept|gpt5,2025-08-13T16:34:40.591Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,IMPLEMENTATION_CONCEPT,Rapid team formation,0.9,WE_PROJECTS|IMPLEMENTATION|concept|gpt5,2025-08-13T16:34:40.592Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,IMPLEMENTATION_CONCEPT,Trust and psychological safety,0.9,WE_PROJECTS|IMPLEMENTATION|concept|gpt5,2025-08-13T16:34:40.592Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,IMPLEMENTATION_CONCEPT,Distributed accountability,0.9,WE_PROJECTS|IMPLEMENTATION|concept|gpt5,2025-08-13T16:34:40.593Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,IMPLEMENTATION_CONCEPT,Continuous adaptability,0.9,WE_PROJECTS|IMPLEMENTATION|concept|gpt5,2025-08-13T16:34:40.593Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,IMPLEMENTATION_CONCEPT,Open communication systems,0.9,WE_PROJECTS|IMPLEMENTATION|concept|gpt5,2025-08-13T16:34:40.594Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,EVOLUTION_FINDING,"Leadership within organizations is evolving from an individual-centric model to one that views leadership as an emergent property of the organizational culture, emphasizing the importance of collective responsibility and community dynamics.",0.85,WE_PROJECTS|EVOLUTION|gpt5,2025-08-13T16:35:00.451Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,EVOLUTION_FINDING,"The ability to rapidly form and disband high-performing teams is crucial in today’s volatile business environment, with trust and open communication being fundamental to their success.",0.85,WE_PROJECTS|EVOLUTION|gpt5,2025-08-13T16:35:00.452Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,EVOLUTION_FINDING,"Traditional hierarchical structures are increasingly inadequate for adapting to rapid changes; instead, organizations must foster a culture that supports continuous learning, adaptability, and empowerment at all levels.",0.85,WE_PROJECTS|EVOLUTION|gpt5,2025-08-13T16:35:00.453Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,EVOLUTION_CONCEPT,Cultural Leadership,0.9,WE_PROJECTS|EVOLUTION|concept|gpt5,2025-08-13T16:35:00.455Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,EVOLUTION_CONCEPT,High-Performance Teams,0.9,WE_PROJECTS|EVOLUTION|concept|gpt5,2025-08-13T16:35:00.456Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,EVOLUTION_CONCEPT,Adaptive Organizational Structures,0.9,WE_PROJECTS|EVOLUTION|concept|gpt5,2025-08-13T16:35:00.456Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,EVOLUTION_CONCEPT,Collective Responsibility,0.9,WE_PROJECTS|EVOLUTION|concept|gpt5,2025-08-13T16:35:00.456Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,EVOLUTION_CONCEPT,Trust and Communication in Teams,0.9,WE_PROJECTS|EVOLUTION|concept|gpt5,2025-08-13T16:35:00.457Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,FOUNDATION_FINDING,The document emphasizes the importance of creating a learning culture within organizations that promotes intentional learning to drive growth and performance.,0.85,WE_PROJECTS|FOUNDATION|gpt5,2025-08-13T16:35:07.327Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,FOUNDATION_FINDING,"It discusses common barriers to adult learning, including fear, politics, and resistance to admitting ignorance, which hinder behavioral change and development.",0.85,WE_PROJECTS|FOUNDATION|gpt5,2025-08-13T16:35:07.328Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,FOUNDATION_FINDING,Bold leadership and a supportive environment are critical for fostering a culture where learning and behavioral development can thrive.,0.85,WE_PROJECTS|FOUNDATION|gpt5,2025-08-13T16:35:07.329Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,FOUNDATION_CONCEPT,learning culture,0.9,WE_PROJECTS|FOUNDATION|concept|gpt5,2025-08-13T16:35:07.329Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,FOUNDATION_CONCEPT,behavioral change,0.9,WE_PROJECTS|FOUNDATION|concept|gpt5,2025-08-13T16:35:07.330Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,FOUNDATION_CONCEPT,organizational development,0.9,WE_PROJECTS|FOUNDATION|concept|gpt5,2025-08-13T16:35:07.330Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,FOUNDATION_CONCEPT,leadership influence,0.9,WE_PROJECTS|FOUNDATION|concept|gpt5,2025-08-13T16:35:07.331Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,FOUNDATION_CONCEPT,barriers to learning,0.9,WE_PROJECTS|FOUNDATION|concept|gpt5,2025-08-13T16:35:07.331Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,STRATEGIC_FINDING,"Creating a powerful learning culture that intentionally drives behavioral change enhances organizational growth, employee engagement, and market competitiveness.",0.85,WE_PROJECTS|STRATEGIC|gpt5,2025-08-13T16:35:13.864Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,STRATEGIC_FINDING,Effective and bold leadership that fosters psychological safety and models learning behaviors is essential to overcome barriers and embed learning into the organizational culture.,0.85,WE_PROJECTS|STRATEGIC|gpt5,2025-08-13T16:35:13.866Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,STRATEGIC_FINDING,"Significant barriers to learning exist within organizations, including fear of admitting ignorance, power dynamics, and resistance to change, which impede behavioral development.",0.85,WE_PROJECTS|STRATEGIC|gpt5,2025-08-13T16:35:13.866Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,STRATEGIC_CONCEPT,learning culture,0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:35:13.867Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,STRATEGIC_CONCEPT,behavioral learning,0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:35:13.868Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,STRATEGIC_CONCEPT,organizational development,0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:35:13.868Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,STRATEGIC_CONCEPT,leadership influence,0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:35:13.869Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,STRATEGIC_CONCEPT,barriers to learning,0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:35:13.869Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,STRATEGIC_CONCEPT,employee engagement,0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:35:13.870Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,STRATEGIC_CONCEPT,psychological safety,0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:35:13.870Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,STRATEGIC_CONCEPT,change resistance,0.9,WE_PROJECTS|STRATEGIC|concept|gpt5,2025-08-13T16:35:13.871Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,IMPLEMENTATION_FINDING,"A powerful learning culture is a deliberate organizational practice that drives sustained behavioral change, employee engagement, and business growth.",0.85,WE_PROJECTS|IMPLEMENTATION|gpt5,2025-08-13T16:35:20.310Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,IMPLEMENTATION_FINDING,"Bold, psychologically safe leadership is essential for embedding learning into organizational culture, enabling employees to admit knowledge gaps and pursue growth without fear of negative consequences.",0.85,WE_PROJECTS|IMPLEMENTATION|gpt5,2025-08-13T16:35:20.312Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,IMPLEMENTATION_FINDING,"Significant obstacles to learning within organizations are rooted in psychological safety issues, such as fear of admitting ignorance, power dynamics, and resistance to uncertainty—collectively described as 'Enemies of Learning.'",0.85,WE_PROJECTS|IMPLEMENTATION|gpt5,2025-08-13T16:35:20.312Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,IMPLEMENTATION_CONCEPT,learning culture,0.9,WE_PROJECTS|IMPLEMENTATION|concept|gpt5,2025-08-13T16:35:20.313Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,IMPLEMENTATION_CONCEPT,behavioral learning,0.9,WE_PROJECTS|IMPLEMENTATION|concept|gpt5,2025-08-13T16:35:20.313Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,IMPLEMENTATION_CONCEPT,psychological safety,0.9,WE_PROJECTS|IMPLEMENTATION|concept|gpt5,2025-08-13T16:35:20.314Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,IMPLEMENTATION_CONCEPT,enemies of learning,0.9,WE_PROJECTS|IMPLEMENTATION|concept|gpt5,2025-08-13T16:35:20.315Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,IMPLEMENTATION_CONCEPT,leadership influence,0.9,WE_PROJECTS|IMPLEMENTATION|concept|gpt5,2025-08-13T16:35:20.315Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,IMPLEMENTATION_CONCEPT,employee engagement,0.9,WE_PROJECTS|IMPLEMENTATION|concept|gpt5,2025-08-13T16:35:20.316Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,EVOLUTION_FINDING,"Establishing a powerful learning culture within organizations involves intentional practices that lead to sustained behavioral change, increased employee engagement, and market competitiveness.",0.85,WE_PROJECTS|EVOLUTION|gpt5,2025-08-13T16:35:31.686Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,EVOLUTION_FINDING,"Psychological barriers such as fear, power dynamics, and resistance to uncertainty are primary 'Enemies of Learning' that hinder effective learning in organizations.",0.85,WE_PROJECTS|EVOLUTION|gpt5,2025-08-13T16:35:31.694Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,EVOLUTION_FINDING,Leadership plays a crucial role in overcoming these barriers by fostering an environment of psychological safety where employees can admit gaps in knowledge and engage in continuous learning.,0.85,WE_PROJECTS|EVOLUTION|gpt5,2025-08-13T16:35:31.695Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,EVOLUTION_CONCEPT,learning culture,0.9,WE_PROJECTS|EVOLUTION|concept|gpt5,2025-08-13T16:35:31.696Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,EVOLUTION_CONCEPT,psychological safety,0.9,WE_PROJECTS|EVOLUTION|concept|gpt5,2025-08-13T16:35:31.697Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,EVOLUTION_CONCEPT,enemies of learning,0.9,WE_PROJECTS|EVOLUTION|concept|gpt5,2025-08-13T16:35:31.698Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,EVOLUTION_CONCEPT,leadership influence,0.9,WE_PROJECTS|EVOLUTION|concept|gpt5,2025-08-13T16:35:31.698Z
3c3c2192-7712-4b3d-bcec-c7ab33b565aa,A8_Levels of Awareness.pdf,FOUNDATION_FINDING,The document explains different levels of personal awareness and honesty in communication.,0.85,WE_PROJECTS|FOUNDATION|gpt5,2025-08-13T16:35:40.157Z
3c3c2192-7712-4b3d-bcec-c7ab33b565aa,A8_Levels of Awareness.pdf,FOUNDATION_FINDING,It emphasizes the importance of moving from superficial to deeper self-awareness to facilitate truthful interactions.,0.85,WE_PROJECTS|FOUNDATION|gpt5,2025-08-13T16:35:40.158Z
3c3c2192-7712-4b3d-bcec-c7ab33b565aa,A8_Levels of Awareness.pdf,FOUNDATION_FINDING,"The framework categorizes awareness into five levels, from silence (withholding feelings) to self-awareness about personal feelings and defenses.",0.85,WE_PROJECTS|FOUNDATION|gpt5,2025-08-13T16:35:40.158Z
3c3c2192-7712-4b3d-bcec-c7ab33b565aa,A8_Levels of Awareness.pdf,FOUNDATION_CONCEPT,levels of awareness,0.9,WE_PROJECTS|FOUNDATION|concept|gpt5,2025-08-13T16:35:40.159Z
3c3c2192-7712-4b3d-bcec-c7ab33b565aa,A8_Levels of Awareness.pdf,FOUNDATION_CONCEPT,self-awareness,0.9,WE_PROJECTS|FOUNDATION|concept|gpt5,2025-08-13T16:35:40.159Z
3c3c2192-7712-4b3d-bcec-c7ab33b565aa,A8_Levels of Awareness.pdf,FOUNDATION_CONCEPT,honesty in communication,0.9,WE_PROJECTS|FOUNDATION|concept|gpt5,2025-08-13T16:35:40.160Z
3c3c2192-7712-4b3d-bcec-c7ab33b565aa,A8_Levels of Awareness.pdf,FOUNDATION_CONCEPT,defense mechanisms,0.9,WE_PROJECTS|FOUNDATION|concept|gpt5,2025-08-13T16:35:40.160Z
3c3c2192-7712-4b3d-bcec-c7ab33b565aa,A8_Levels of Awareness.pdf,FOUNDATION_CONCEPT,self-reflection,0.9,WE_PROJECTS|FOUNDATION|concept|gpt5,2025-08-13T16:35:40.160Z
3c3c2192-7712-4b3d-bcec-c7ab33b565aa,A8_Levels of Awareness.pdf,STRATEGIC_FINDING,"The document presents a structured framework defining six levels of personal awareness and honesty in communication, from silence to deep self-awareness.",0.85,WE_PROJECTS|STRATEGIC|gpt5,2025-08-13T16:35:45.069Z
